Geneid	species	chr	gstart	gend	gstrand	Length	mhf1	mhf2	mhm1	mhm2	mlf1	mlf2	mlm1	mlm2
Ttc1	mmu	chr11	43620833	43638835	-	1467	19.528210991868043	20.787602695756988	21.456833392080227	20.70371961713792	19.586068618411193	16.537259781883574	19.2986966236672	22.010859176109655
Ttc12	mmu	chr9	49348261	49397526	-	3760	28.62752632637677	30.550201532630712	26.029601164162898	1.4096149526561987	0.5864092400721914	0.7899964863957121	0.5390697380912626	0.6306836440146033
Ttc13	mmu	chr8	125398066	125448748	-	3841	17.284544197057674	13.086932061498832	15.213246626351964	22.46573830795817	27.033465967328027	18.801916376217946	37.680974692579255	27.30860178583232
Ttc14	mmu	chr3	33853923	33864180	+	9957	67.18535568904389	51.16948355878643	45.68370879994131	52.68435885552543	88.66507709891535	88.21627431418784	76.87134465181406	79.71841260344586
Ttc16	mmu	chr2	32647038	32665645	-	3859	0.6232407763362142	0.5049620088038135	0.1319067626562309	0.08810093454101242	0.058640924007219146	0.15799929727914241	0.1617209214273788	0.12613672880292065
Ttc17	mmu	chr2	94131111	94237034	-	5849	24.59723597273592	31.56012555023834	37.41755167348417	29.337611202157134	27.38531151137134	22.172568051506317	39.83725364494431	29.13758435347467
Ttc19	mmu	chr11	62172256	62208611	+	4974	25.38667428942846	26.594665797000843	38.340899012077784	11.541222424872627	14.42566730577591	10.796618647408065	15.956464247501374	12.929014702299366
Ttc21b	mmu	chr2	66014131	66087144	-	5193	6.814099154609275	8.58435414966483	8.090281442915495	3.171633643476447	4.16350560451256	6.425304756018458	5.0133485642487425	3.9733069572920003
Ttc23	mmu	chr7	67295180	67378370	+	9677	9.016216564330565	9.720518669473408	10.508572091613063	53.9177719390996	44.44982039747211	59.829067236368594	63.933670937623745	44.90467545383975
Ttc25	mmu	chr11	100436434	100462354	+	3639	0.24929631053448567	0.589122343604449	0.2638135253124618	0.9691102799511366	0.35184554404331486	0.7373300539693313	0.48516276428213634	0.06306836440146033
Ttc26	mmu	chr6	38358400	38404582	+	4244	1.661975403563238	3.366413392025423	1.9786014398434637	0.5286056072460745	0.23456369602887658	0.42133145941104644	0.8625115809460202	0.6937520084160635
Ttc27	mmu	chr17	75024730	75170565	+	2911	9.22396348977597	5.975383770845125	7.4747165505197515	11.27691962124959	12.138671269494363	11.270616539245491	14.015813190372828	10.532416855043873
Ttc28	mmu	chr5	111027652	111437646	+	29948	22.062723482301983	23.354492907176372	28.008202604006364	1.5858168217382236	1.4660231001804787	1.895991567349709	1.6711161880829142	1.765914203240889
Ttc3	mmu	chr16	94171479	94270081	+	7799	66.76986183815308	112.18572628924723	95.06080695425707	30.130519613026248	17.592277202165743	27.860542753555446	21.616696497459632	16.650048201985527
Ttc30a1	mmu	chr2	75809450	NA	-	2862	4.40423481944258	6.985307788452753	8.222188205571726	2.731128970771385	2.6388415803248617	2.369989459187136	2.479720795219808	2.081256025248191
Ttc30a2	mmu	chr2	75806516	NA	-	2008	0.8725370868706999	0.9257636828069913	1.0992230221352575	0.26430280362303726	0.17592277202165743	0.263332162131904	0.6468836857095152	0.2522734576058413
Ttc30b	mmu	chr2	75766193	NA	-	2614	11.92467352056623	19.441037338946817	15.257215547237374	8.810093454101242	8.15108843700346	8.953293512484738	8.625115809460201	6.937520084160636
Ttc32	mmu	chr12	9079997	9086394	+	1000	9.099315334508727	7.237788792854659	10.06888288275896	15.681966348300211	17.005867962093554	19.275914268055374	10.511859892779622	17.78527876121181
Ttc33	mmu	chr15	5214971	5247817	+	1965	16.993698501434107	18.304872819138236	21.67667799650728	10.131607472216428	13.370130673645965	12.850609512036916	20.754184916513612	13.875040168321272
Ttc36	mmu	chr9	44710697	44714248	-	764	0.9556358570488618	0.25248100440190674	0	360.1566204036588	392.3664225323033	539.3042680461394	290.4507748835723	391.4022694754628
Ttc37	mmu	chr13	76246837	76338051	+	7611	12.79721060743693	18.557353823540144	18.99457382249725	12.422231770282751	17.88548182220184	15.431264700929576	26.037068349807985	15.38868091395632
Ttc38	mmu	chr15	85715022	85743023	+	5417	11.92467352056623	23.985695418181137	27.040886344527337	61.318250440544645	78.63747909368088	121.34346031038137	88.03008823030319	87.53888978922693
Ttc39a	mmu	chr4	109251344	109301824	+	3172	2.7422594158793423	1.7252868634130294	2.022570360728874	1.4096149526561987	3.225250820397053	0.6846636215429505	2.641441716647187	3.279554948875937
Ttc39aos1	mmu	chr4	109259476	109263454	-	2532	0.789438316692538	1.1361645198085804	1.6268500727601811	1.7620186908202484	4.280787452526997	2.106657297055232	3.503953297593207	3.153418220073016
Ttc39b	mmu	chr4	83138537	83242488	-	9229	18.780322060264588	28.951155171418637	30.602368936245572	42.81705418693204	53.71508639061274	61.51439307401278	55.68590394482743	57.13993814772306
Ttc39c	mmu	chr18	12716168	12872251	+	5915	4.944376825600632	4.881299418436863	4.9245191391659535	55.15118502267377	812.2940793479996	107.33418928496408	765.6407490110203	821.8438565154295
Ttc4	mmu	chr4	106514952	106536188	-	3470	26.259211376299156	20.53512169135508	22.556056414215487	29.954317743944223	34.24629962021598	29.124537131788585	31.697300599766244	35.50748915802216
Ttc41	mmu	chr10	86541675	86612707	+	8513	13.62819830921855	12.16116837869184	12.794955977654398	10.57211214492149	11.72818480144383	9.637957134027687	6.037581066622142	12.992083066700827
Ttc5	mmu	chr14	51002866	51022977	-	3661	13.794395849574874	11.193324528484531	10.464603170727653	10.748314014003515	11.72818480144383	13.429940268727105	11.212650552298262	13.181288159905208
Ttc6	mmu	chr12	57593490	57784697	+	6841	0	0	0.0439689208854103	1.9382205599022733	4.10486468050534	2.0013244322024706	3.8273951404479645	3.531828406481778
Ttc7	mmu	chr17	87590245	87689197	+	6967	14.209889700465684	29.203636175820545	23.963061882548615	32.86164858379763	30.72784417978283	37.65649918486228	42.20916049254586	32.16486584474477
Ttc7b	mmu	chr12	100267029	100487134	-	3777	52.97546598857821	52.22148774379438	66.92069758759447	13.919947657479963	14.953435621840882	12.587277349905012	16.44162701178351	14.127313625927112
Ttc8	mmu	chr12	98886796	98949509	+	2357	3.2824014220373945	3.4926538942263763	3.7373582752598757	3.6121383161815093	4.632632996570313	4.529313188668749	6.6305577785225305	5.360810974124128
Ttc9	mmu	chr12	81678023	81714331	+	4778	2.20211740972129	5.007539920637817	1.011285180364437	0.08810093454101242	0	0.052666432426380805	0	0
Ttc9c	mmu	chr19	8786430	8797270	-	3629	12.34016737145704	16.74790662532648	13.10273842385227	15.593865413759199	24.335983462995944	22.699232375770126	26.306603218853617	19.614261328854163
Ttf1	mmu	chr2	28950211	28977668	+	4421	9.182414104686888	9.29971699547023	8.398063889113368	18.677398122694633	15.83304948194917	14.535935349681102	16.603347933210888	16.460843108781145
Ttf2	mmu	chr3	100846176	100877016	-	5097	4.985926210689714	4.923379585837181	5.496115110676288	7.312377566904031	8.854779525090091	5.635308269622746	9.21809252136059	8.325024100992763
Tti1	mmu	chr2	157823723	157870382	-	5952	19.029618370799074	25.879302951195438	28.491860733745877	14.624755133808062	18.471891062274032	15.6419304306351	24.25813821410682	19.992671515262924
Tti2	mmu	chr8	31640344	31654731	+	5080	9.556358570488618	9.383877330270867	8.881722018852882	14.448553264726037	15.657126709927512	15.378598268503195	14.932231745127975	14.442655447934415
Ttk	mmu	chr9	83716704	83754442	+	3187	0.4570432359798904	0.25248100440190674	0.48365812973951333	0	0.7036910880866297	0.47399789183742724	0.5929767119003889	0.5045469152116826
Ttl	mmu	chr2	128907867	128938203	+	4562	22.35356917792555	23.691134246378915	28.052171524891772	5.5503588760837825	2.2283551122743277	5.003311080506176	5.067255538057869	4.099443686094921
Ttll1	mmu	chr15	83367258	83402675	-	3101	43.04516295228786	39.891998695501265	38.47280577473401	2.0263214944432857	2.5215597323104233	3.1599859455828483	3.9891160618753436	3.531828406481778
Ttll11	mmu	chr2	35641250	35870250	-	3793	1.1218333974051855	2.777291048420974	1.7147879145310019	0	0.11728184801443829	0.10533286485276161	0.1617209214273788	0.06306836440146033
Ttll12	mmu	chr15	83459295	83479358	-	3770	7.395790545856408	9.341797162870549	9.629193673904856	8.633891585019217	10.144879853248913	13.482606701153486	12.075162133244284	9.64945975342343
Ttll13	mmu	chr7	79896101	79910569	+	3480	0.4154938508908095	0.08416033480063558	0.1319067626562309	0.7929084108691118	0.9968957081227254	1.1586615133803777	0.9703255285642727	1.765914203240889
Ttll3	mmu	chr6	113366221	113391553	+	4015	16.038062644385246	9.341797162870549	10.20078964541519	27.751794380418914	21.34529633862777	26.069884051058498	12.560324897526419	21.695517354102353
Ttll4	mmu	chr1	74700804	74740991	+	8339	30.33105111502909	24.280256589983363	19.522200873122173	34.88797007824092	47.49914844584751	28.334540645392874	49.648322878205285	46.7336580214821
Ttll5	mmu	chr12	85871417	86100534	+	24867	8.76692025379608	12.203248546092158	10.06888288275896	9.162497192265292	8.796138601082871	9.637957134027687	11.374371473725642	8.451160829795684
Ttll7	mmu	chr3	146557312	146690156	+	8584	5.526068216847766	10.604202184880082	10.640478854269293	1.4096149526561987	0.8796138601082872	1.5273265403650433	0.5390697380912626	0.6937520084160635
Ttll8	mmu	chr15	88773981	88839258	-	7379	0	0	0	1.5858168217382236	0.9968957081227254	0.526664324263808	0.808604607136894	0.5045469152116826
Ttn	mmu	chr2	76534324	76812901	-	117640	3748.751720277239	4654.4873161491505	4447.983974609877	0.3524037381640497	0.46912739205775317	0.263332162131904	0.2695348690456313	0.06306836440146033
Ttpa	mmu	chr4	20007867	20030605	+	3403	3.864092813284528	1.388645524210487	0.7914405759373855	879.77593232655	360.87624634042663	485.584506971231	491.25425232256765	335.397561886966
Ttpal	mmu	chr2	163444206	163460933	+	5133	17.201445426879513	19.651438175948407	17.103910224424606	24.580160736942467	24.68782900703926	12.376611620199489	25.983161375998858	23.524499921744702
Ttr	mmu	chr18	20797266	20806942	+	1318	26.75780399736813	5.386261427240677	0.1758756835416412	9974.083001257099	9842.879094611733	9660.3403678089	7651.609769441191	10326.877055459516
Ttyh1	mmu	chr7	4122418	4139206	+	4089	1.2049321675833473	1.178244687208898	1.2750987056768988	1.4096149526561987	0.46912739205775317	0.6319971891165697	1.8867440833194191	0.44147855081022225
Ttyh2	mmu	chr11	114566294	114611810	+	3456	7.229593005500084	4.75505891623591	5.100394822707595	58.76332333885529	60.16558803140684	53.298429615497376	73.85255411850298	69.87974775681803
Ttyh3	mmu	chr5	140606332	140634786	-	5102	20.109902383115177	13.928535409505187	14.773557417497862	13.567543919315913	7.3301155009023935	10.691285782555303	9.164185547551465	7.946613914584001
Tub	mmu	chr7	108610087	108633666	+	5941	0.24929631053448567	0.7153628458054024	3.605451512603645	0	0	0	0	0
Tuba1a	mmu	chr15	98847728	98851382	-	1591	51.39658935519313	38.29295233428919	34.95529210390119	2.6430280362303726	1.9937914162454509	3.0546530807300867	2.048465004746798	2.8380763980657147
Tuba1b	mmu	chr15	98829310	98832271	-	1564	24.51413720255776	22.765370563571924	18.203133246559865	11.100717752167565	9.089343221118968	6.583304053297601	9.37981344278797	8.829571016204445
Tuba1c	mmu	chr15	98927772	98935986	+	1977	91.53329535124533	102.12856628057126	82.08997529306103	120.25777564848195	98.51675233212816	178.48653949300456	102.20762234210339	112.89237227861398
Tuba4a	mmu	chr1	75191616	75197905	-	4165	560.542754236791	341.1859972817766	647.4423600376667	182.45703543443673	251.68684583898457	212.3510555431674	251.36821887195578	270.81555673987066
Tuba8	mmu	chr6	121187666	121203057	+	7783	122.40448847243246	107.59898804261259	149.7581445357075	0.9691102799511366	4.16350560451256	2.7913209185981827	4.797720669012238	4.414785508102223
Tubb1	mmu	chr2	174292388	174300173	+	2004	2.1190186395431283	9.930919506474998	4.264985325884799	0.7929084108691118	0.23456369602887658	0.7373300539693313	0.1617209214273788	0.44147855081022225
Tubb2a	mmu	chr13	34258261	34261991	-	1607	35.69092179152053	20.240560519552854	24.35878217051731	291.7021942652921	132.82169287635136	241.84425770194065	140.37375979896478	142.66064027610327
Tubb2b	mmu	chr13	34310991	34314337	-	1922	6.315506533540304	3.955535735629872	4.440861009426441	33.47835512558472	13.194207901624308	25.174554699810024	10.83530173563438	14.505723812335875
Tubb3	mmu	chr8	124138292	124148754	+	1739	0.4154938508908095	1.009924017607627	1.4949433101039502	0.08810093454101242	0	0.10533286485276161	0	0
Tubb4a	mmu	chr17	57387061	57394600	-	2051	5.941562067738575	3.450573726826059	3.7373582752598757	0.26430280362303726	0.7036910880866297	0.263332162131904	0.5929767119003889	0.7568203728175239
Tubb4b	mmu	chr2	25112170	25114714	-	1600	119.45448213110772	167.81570759246733	134.8526803555534	112.24059060524982	116.28495230631556	110.23084306841503	116.22343553247622	123.42478913365785
Tubb5	mmu	chr17	36144812	36149193	-	2645	104.08120964814776	93.08133028950294	85.65145788477926	66.78050838208742	72.42154114891565	58.7230721554146	70.29469384710065	75.68203728175239
Tubb6	mmu	chr18	67523801	67535819	+	1744	17.949334358482968	21.839606880764933	16.752158857341325	13.567543919315913	6.802347184837421	8.215963458515406	7.3313484380411715	8.135819007788381
Tubd1	mmu	chr11	86435817	86458186	+	6656	7.811284396747218	7.532349964656884	7.122965183436469	2.55492710168936	3.5770963644403677	4.160648161684083	6.253208961858647	5.73922116053289
Tube1	mmu	chr10	39009946	39035863	+	11886	0.9556358570488618	1.3465653568101692	1.1871608639060782	1.3215140181151863	2.2283551122743277	2.475322324039898	3.234418428547576	2.5858029404598732
Tubg1	mmu	chr11	101010725	101017245	+	1954	17.367642967235835	16.15878428172203	18.642822455413967	28.368500922206	33.24940391209326	20.855907240846797	35.68641666164159	33.993848412387116
Tubg2	mmu	chr11	101045945	101052613	+	2542	3.4901483474827995	5.217940757639406	4.001171800572338	3.347835512558472	4.456710224548655	3.212652378009229	5.282883433294374	4.982400787715366
Tubgcp2	mmu	chr7	139575868	139616587	-	3739	16.536655265454215	20.74552252835667	22.951776702184176	10.395910275839466	14.953435621840882	14.37793605240196	16.225999116547005	15.956296193569463
Tubgcp3	mmu	chr8	12664277	12722141	-	4935	30.41414988520725	27.01546747100402	23.039714543954997	35.06417194732295	41.81097881714725	39.447157887359225	30.942602966438475	45.472290733452894
Tubgcp4	mmu	chr2	121001124	121029251	+	4321	16.7859515759887	23.144092070174782	17.45566159150789	30.394822416649284	34.3049405442232	27.123212699586116	43.449020890155765	35.31828406481778
Tubgcp5	mmu	chr7	55443873	55481207	+	6866	11.46763028458634	10.520041850079448	11.519857271977498	7.664781305068081	12.666439585559335	8.110630593662645	10.889208709443505	10.784690312649715
Tubgcp6	mmu	chr15	88983300	89007411	-	7161	17.367642967235835	18.09447198213665	16.400407490258043	14.712856068349074	16.243535949999703	10.322620755570638	17.519766487966034	18.226757312022034
Tufm	mmu	chr7	126086445	126089903	+	1859	130.54816794989233	93.41797162870549	113.87950509321269	67.3091139893335	70.60367250469186	62.25172312798211	75.68539122801327	74.48373835812464
Tuft1	mmu	chr3	94520060	94566179	-	2984	1.0802840123161046	1.8936075330143005	1.0992230221352575	8.898194388642255	21.052091718591672	5.213976810211699	18.975254780812445	21.884722447306732
Tug1	mmu	chr11	3589785	3598814	-	6781	56.2578674106156	49.23379585837181	38.60471253739025	60.78964483329857	64.27045271191218	59.93440010122136	66.25167081141618	63.25756949466471
Tulp3	mmu	chr6	128298103	128332833	-	4374	10.096500576646669	9.425957497671185	10.42063424984224	1.7620186908202484	1.3487412521660405	2.0539908646288514	1.6711161880829142	1.7028458388394287
Tulp4	mmu	chr17	6156528	6290909	+	11878	46.61841006994882	59.964238545452844	61.51252031868901	25.989775689598666	31.196971571840585	25.174554699810024	42.586509309209745	31.597250565131624
Tusc1	mmu	chr4	93222385	NA	-	1364	1.2464815526724284	0.8416033480063557	0.6155648923957442	2.731128970771385	0.9968957081227254	2.0013244322024706	0.808604607136894	1.6397774744379685
Tusc2	mmu	chr9	107440454	107443307	+	1661	19.86060607258069	19.314796836745863	21.324926629423995	33.65455699466675	29.55502569963845	26.385882645616782	28.894137961691676	29.831336361890735
Tusc3	mmu	chr8	39472505	39618338	+	4614	15.37327248295995	15.822142942519488	14.72958849661245	9.250598126806304	6.743706260830201	6.425304756018458	7.439162385659424	7.063656812963556
Tut1	mmu	chr19	8931196	8943574	+	3121	10.262698117002994	9.594278167272456	9.893007199217317	17.355884104579445	22.048987426714397	9.84862286373321	23.23390571173342	23.71370501494908
Tut4	mmu	chr4	108316607	108416612	+	12446	17.326093582146754	24.406497092184317	21.89652260093433	19.99891214080982	16.712663342057457	26.80721410502783	24.419859135534196	16.713116566386987
Tut7	mmu	chr13	59919690	59971060	-	6487	46.20291621905801	46.161943638148614	43.924951964524894	79.90754762869827	111.4763965377236	76.20832772097303	137.67841110850847	101.35086159314675
