geneid	refseqacc	start	end	strand	chr	chrlen	fibroblastF	fibroblastM	heartF	heartM	liverF	liverM
RBM27	NC_041749.1	36611598	36683430	-	chrX1	125040914	77.19385282250477	87.2741002399348	24.616845969458694	31.611673532572077	69.20470064260469	60.70451044928878
LARS1	NC_041749.1	36692672	36757997	+	chrX1	125040914	130.4509851882457	126.26891098543757	132.60679577786595	140.9926453572327	137.91407111701076	119.45081088408438
SH3RF2	NC_041749.1	36770695	36884638	-	chrX1	125040914	6.294777697972491	5.268401894741239	22.388160326133214	55.20589363297008	1.9813206727944084	2.711367712375181
PRELID2	NC_041749.1	36931974	36997022	+	chrX1	125040914	23.21889492980204	26.601111206234453	46.70109461695662	54.289613240721614	69.20470064260469	51.96788115385764
KCTD16	NC_041749.1	37793245	38037059	-	chrX1	125040914	0.5797821563922032	1.0795905522010736	1.4182545002980316	1.374420588372699	0.9906603363972042	3.087946561316179
YIPF5	NC_041749.1	38073031	38089978	+	chrX1	125040914	68.91125058833043	91.29017709412278	14.385152788737178	18.32560784496932	84.27689004636215	116.7394431717092
NR3C1	NC_041749.1	38660020	38791151	+	chrX1	125040914	137.21511034615475	85.54675535641307	68.48143158581924	65.2849779477032	177.18667730989995	136.02028023748827
LOC107547811	NC_041749.1	38787328	38798688	-	chrX1	125040914	44.39474797517441	26.68747845041054	16.91775011069795	19.127353188186728	54.13251123884723	36.00093795875935
ARHGAP26	NC_041749.1	38813178	39285471	-	chrX1	125040914	1.4080423798096362	0.7341215754967301	47.207614081348765	53.37333284847315	23.209756452734496	34.41930679320716
SPRY4	NC_041749.1	39621599	39633249	+	chrX1	125040914	2.0982592326574974	1.1227741742891166	9.5225659305725	4.695937010273388	2.2643664831936094	3.4645254102571763
NDFIP1	NC_041749.1	39761035	39812539	-	chrX1	125040914	165.45878396468922	140.34677178613958	250.6258309812379	488.3774490684324	371.9929563171502	315.1211807938266
GNPDA1	NC_041749.1	39856540	39870648	+	chrX1	125040914	36.9127972903036	29.278495775693116	25.224669326729277	37.567496082187105	27.950773776921118	27.113677123751813
RNF14	NC_041749.1	39876523	39896207	+	chrX1	125040914	46.60344190428757	50.956674063890674	65.0370992279526	84.52686618492099	45.78265983207079	34.04272794426617
HSPA4	NC_041749.1	39897100	39934791	-	chrX1	125040914	526.0280678924117	550.5048143783715	118.52555466776407	387.01393067594586	121.70969847165651	76.14424325586968
ZCCHC10	NC_041749.1	39983578	39998444	+	chrX1	125040914	13.224554900565016	17.618917811921524	3.2417245721097867	4.466866912211272	5.660916207984023	1.9582100144931864
AFF4	NC_041749.1	40020622	40127545	+	chrX1	125040914	74.10168132174634	90.94470811741844	41.53459608015664	45.8140196124233	53.920226881047824	48.65398728317687
LOC100080559	NC_041749.1	40145706	40152605	-	chrX1	125040914	93.97992668376475	67.53918494569916	498.1112412832444	675.1841140380884	147.6791515757832	162.15485235399348
SHROOM1	NC_041749.1	40185389	40239238	+	chrX1	125040914	18.02846419638613	14.034677178613958	25.325973219607707	21.303519119776833	159.70859851774927	143.099962597579
SEPTIN8	NC_041749.1	40281817	40370838	+	chrX1	125040914	83.70949991338857	78.81011031067838	57.23669947631342	59.78729559421241	25.332600030728507	24.77888826031763
KIF3A	NC_041749.1	40396254	40430658	+	chrX1	125040914	86.02862853895738	108.43407506307584	37.98895982941156	49.70821127947928	13.303153088762455	12.653049324417513
RAD50	NC_041749.1	40487988	40558208	-	chrX1	125040914	67.17190411915382	47.717902407287454	27.85857054156848	26.457596326174457	31.06427769131233	14.084048950393303
IRF1	NC_041749.1	40662903	40672801	+	chrX1	125040914	4.748691947593283	3.109220790339092	17.728181253725396	45.012274269205896	43.44753189627738	49.25651344148246
LOC100079342	NC_041749.1	40843540	40898485	-	chrX1	125040914	19.60215862087925	17.44618332356935	25.224669326729277	22.448869610087417	110.52938896088806	66.65445626255654
LOC100079308	NC_041749.1	40921924	41013974	-	chrX1	125040914	1.0215209422148341	0.9932233080249877	4.86258685816468	3.3215164219006894	21.79452740073849	23.724467483282837
PDLIM4	NC_041749.1	41079516	41221830	-	chrX1	125040914	105.85165655274795	209.9587705920648	22.489464219011644	26.801201473267632	11.392593868567847	10.619523540136127
P4HA2	NC_041749.1	41313573	41376740	+	chrX1	125040914	161.23465682526032	224.3389167473831	46.59979072407818	32.75702402288266	18.82254639154688	66.50382472298014
ACSL6	NC_041749.1	41618907	41752435	+	chrX1	125040914	5.024778688732427	11.57321071959551	6.888664715733297	7.101173039925611	1.7690363149950075	1.0544207770347929
FNIP1	NC_041749.1	41811307	41937846	+	chrX1	125040914	50.938003740172135	55.92279060401562	109.00298873719157	120.49087158067329	148.66981191218042	91.96055491139157
RAPGEF6	NC_041749.1	41964883	42251932	+	chrX1	125040914	23.1360689074603	21.7213619102856	13.878633324345024	14.43141617791334	26.67706763012471	27.49025597269281
CX1H5orf15	NC_041749.1	43607377	43624049	-	chrX1	125040914	198.17506278967784	219.89100367231467	44.06719340211741	69.29370466379024	93.192833073937	113.87744391975762
VDAC1	NC_041749.1	43634749	43683545	-	chrX1	125040914	138.73358742242004	90.94470811741844	653.8153246373926	739.5528115935431	180.44170412949074	116.1369170134036
TCF7	NC_041749.1	43875824	44003780	+	chrX1	125040914	6.156734327402919	3.5842406333075645	5.166498536799972	4.925007108335505	3.6795955351896152	3.690472719621775
SKP1	NC_041749.1	44010236	44024962	-	chrX1	125040914	104.77491826230529	98.93367820370639	347.067137001504	307.06846645226716	115.12888337987508	178.27242708866817
PPP2CA	NC_041749.1	44056283	44084164	-	chrX1	125040914	130.4233765141318	156.92928266794806	132.91070745650126	174.32234462527066	131.82858619342795	113.35023353124022
UBE2B	NC_041749.1	44204927	44216906	+	chrX1	125040914	31.556714512204202	42.96770397760273	103.5325785217563	145.23044217138187	29.578287186716523	31.93388639019658
CDKN2AIPNL	NC_041749.1	44234359	44246387	-	chrX1	125040914	52.152785401184374	42.147215157929914	17.829485146603826	33.902374513193244	14.859905045958062	10.770155079712525
JADE2	NC_041749.1	44339960	44467809	+	chrX1	125040914	13.611076338159817	4.361545830892338	27.75726664869005	21.761659315901067	17.690363149950073	26.05925634671702
SAR1B	NC_041749.1	44546929	44574602	-	chrX1	125040914	33.87584313777301	49.22932918036896	36.4694014362351	42.37796814149155	343.40532946683084	213.97210196827473
SEC24A	NC_041749.1	44602668	44652540	+	chrX1	125040914	66.28842654750856	99.84053426755528	22.084248647497922	28.633762257764563	325.29039760128194	248.0901456823291
CAMLG	NC_041749.1	44661122	44668684	+	chrX1	125040914	30.314324177078053	39.16754523385495	15.296887824643056	29.43550760098197	24.1296553365319	26.360519425869818
DDX46	NC_041749.1	44672985	44712848	+	chrX1	125040914	138.2642399624835	149.6312505350688	81.24572208850152	84.29779608685888	110.52938896088806	74.56261209031749
CX1H5orf24	NC_041749.1	44725379	44733815	+	chrX1	125040914	51.628220593019996	55.53413800522323	52.47541651102717	45.012274269205896	42.24458720208078	34.118043714054366
TXNDC15	NC_041749.1	44766799	44785049	+	chrX1	125040914	35.366711539924395	43.31317295430708	46.498486831199756	83.49605074364146	134.37599848702075	85.03150409087722
LOC114806484	NC_041749.1	44786752	44802507	+	chrX1	125040914	15.019118717969453	17.921203166537822	14.283848895858748	31.49713848354102	50.31139279845801	36.07625372854755
PCBD2	NC_041749.1	44804694	44851920	+	chrX1	125040914	17.310638669424353	11.27092536497921	24.718149862337125	27.488411767453982	28.65838830291912	5.949945813267759
LOC114806451	NC_041749.1	45393102	45458232	+	chrX1	125040914	10.380861466831828	4.10244409836408	7.395184180125451	3.665121568993864	4.81177877678642	3.690472719621775
LOC100073594	NC_041749.1	45437562	45536614	-	chrX1	125040914	56.65299928175242	25.823806008649683	43.965889509238984	23.02154485524271	58.73200565783424	43.3065676282147
TGFBI	NC_041749.1	46304779	46354188	+	chrX1	125040914	942.2564388337858	406.8329036914526	108.0912537012857	131.9443764837791	69.62926935820349	54.679248866232825
SMAD5	NC_041749.1	46427910	46513222	+	chrX1	125040914	62.644081564471854	23.362339549631233	23.603807040674383	14.660486275975456	16.062849740154668	6.8537350507261525
KLHL3	NC_041749.1	47768270	47842586	-	chrX1	125040914	6.129125653289005	4.188811342540165	17.829485146603826	6.986637990894553	7.642236880778432	6.929050820514353
HNRNPA0	NC_041749.1	47886018	47888800	-	chrX1	125040914	168.8822595548146	89.86511756521737	70.71011722914473	31.153533336447843	92.27293419013958	41.273041843933314
FAM13B	NC_041749.1	48019165	48098556	-	chrX1	125040914	46.54822455605974	42.535867756722304	42.14241943742723	24.510500492646464	60.92561068842805	31.481991771467385
TMCC1	NC_041749.1	48792788	49073596	-	chrX1	125040914	6.156734327402919	3.5842406333075645	8.306919216031329	2.5197710786832817	11.534116773767447	5.79931427369136
RBSN	NC_041749.1	49207665	49230623	+	chrX1	125040914	53.284741039854865	40.24713578605603	37.88765593653313	38.48377647443557	76.42236880778432	42.62872570012091
LOC103164716	NC_041749.1	49210521	49224856	-	chrX1	125040914	4.196518465314995	2.8069354357227914	3.6469401436235103	1.718025735465874	4.245687155988017	3.3892096404689767
MRPS25	NC_041749.1	49231443	49239671	-	chrX1	125040914	80.1203722785797	37.13791499571693	36.57070532911353	39.514591915715094	95.66948391493	44.2103568656731
NR2C2	NC_041749.1	49251482	49341774	-	chrX1	125040914	22.059330617017636	11.789128830035724	17.626877360846965	5.841287500583971	15.001427951157662	7.531576978819948
FGD5	NC_041749.1	49374747	49563253	-	chrX1	125040914	71.5064659550384	123.76426090433108	20.058170789929306	21.188984070745775	14.08152906736026	7.38094543924355
CCDC174	NC_041749.1	49796213	49821707	-	chrX1	125040914	24.433676590814276	13.257371981029184	7.496488073003881	7.101173039925611	11.463355321167647	3.3138938706807775
SLC6A6	NC_041749.1	50424330	50527086	-	chrX1	125040914	17.089769276513035	11.227741742891165	112.44732109505823	36.42214559187652	400.29753735707027	111.91923390526443
LSM3	NC_041749.1	51129508	51134694	-	chrX1	125040914	128.9048994378665	63.43674084733509	21.88164086174106	31.955278679665252	59.08581292083325	19.280837065779068
XPC	NC_041749.1	51134637	51166943	+	chrX1	125040914	14.908684021513796	5.786605359797755	11.548643788141115	5.612217402521854	18.539500581147678	11.899891626535519
TMEM43	NC_041749.1	51174629	51199231	-	chrX1	125040914	173.16160404247134	151.31541179650247	37.48244036501941	51.88437721106939	36.58367099409675	23.34788863434184
CHCHD4	NC_041749.1	51199395	51220033	+	chrX1	125040914	18.71868104923399	22.239565375342117	23.29989536203909	28.74829730679562	14.43533633035926	7.38094543924355
UROC1	NC_041749.1	51323729	51397186	+	chrX1	125040914	3.1749975231001604	1.5114267730815032	2.937812893474494	1.832560784496932	968.5120017334666	392.6211079058839
LOC114806520	NC_041749.1	51388548	51415437	-	chrX1	125040914	2.5123893443662135	1.2955086626412884	2.633901214839202	1.2598855393416408	157.30270912935606	54.15203847771543
LOC100089661	NC_041749.1	51415570	51451894	+	chrX1	125040914	43.62170509998481	22.71458521831059	14.689064467372472	6.643032843801379	23.9881324313323	9.489786993313135
KLF15	NC_041749.1	51547849	51567295	+	chrX1	125040914	0.883477571645262	0.4750198429684724	60.47842404842321	21.303519119776833	60.50104197282925	32.31046523913758
PPM1M	NC_041749.1	52115061	52124943	-	chrX1	125040914	17.310638669424353	14.121044422790042	35.45636250745079	18.21107279593826	31.630369312110734	23.498520173918237
TWF2	NC_041749.1	52129768	52168010	+	chrX1	125040914	81.97015344421196	44.22002901815598	233.40416919190466	218.9910137473834	8.491374311976035	5.648682734114961
LOC100085268	NC_041749.1	53066345	53169796	-	chrX1	125040914	10.739774230312715	5.441136383093411	5.673018001192126	2.63430612771434	1.910559220194608	1.0544207770347929
SHQ1	NC_041749.1	53432217	53584881	-	chrX1	125040914	17.283029995310436	10.40725292321835	3.140420679231356	2.290700980621165	5.094824587185621	1.581631165552189
PPP4R2	NC_041749.1	53706166	53760046	+	chrX1	125040914	59.55191006371344	29.105761287340947	16.512534539184227	19.01281813915567	62.05779393002486	16.870732432556686
PDZRN3	NC_041749.1	54041412	54313199	-	chrX1	125040914	76.6968966884543	98.37229111656183	52.981935975419326	36.65121568993864	2.901219556591812	1.581631165552189
SEC13	NC_041749.1	54495182	54510422	-	chrX1	125040914	167.77791259025804	127.52123602599082	70.20359776475257	32.98609412094478	148.3867661017812	89.92702912711019
LOC100073450	NC_041749.1	54516389	54547557	+	chrX1	125040914	0.8006515493035187	0.6045707092326013	2.532597321960771	2.748841176745398	3.9626413455888168	3.690472719621775
RPL32	NC_041749.1	54547553	54550112	-	chrX1	125040914	609.3786550423195	231.11874541520584	221.55161372512825	157.4856924177051	204.42983656082305	73.0562966945535
MBD4	NC_041749.1	54575138	54590590	-	chrX1	125040914	8.945210412908278	4.188811342540165	7.2938802872470205	6.184892647677145	7.28842961777943	1.581631165552189
IFT122	NC_041749.1	54590668	54661145	+	chrX1	125040914	32.937148217899924	18.65532474203455	19.75425911129401	10.995364706981592	13.727721804361257	9.037892374583938
PLXND1	NC_041749.1	54695345	54850485	-	chrX1	125040914	46.43778985960408	28.71710868854856	47.10631018847034	45.47041446533013	55.54774029084323	45.867303801013485
LOC100084185	NC_041749.1	55131013	55156155	-	chrX1	125040914	37.60301414315146	81.7465966126653	45.58675179529388	51.76984216203833	122.70035880805371	124.94886207862294
LOC100088224	NC_041749.1	55185262	55236525	-	chrX1	125040914	55.79713038422108	42.88133673342664	91.9839347336152	90.71175883259814	40.54631233968557	34.19335948384256
ARPIN	NC_041749.1	55241685	55250233	-	chrX1	125040914	10.684556882084888	4.534280319244509	29.479432827623373	26.801201473267632	14.718382140758461	9.489786993313135
ZNF710	NC_041749.1	55283837	55350945	+	chrX1	125040914	3.8099970277201924	4.447913075068423	11.244732109505822	6.986637990894553	10.614217889970044	15.063153957639896
IDH2	NC_041749.1	55353223	55368763	-	chrX1	125040914	159.5229190301976	156.62699731333177	4419.483630714423	3933.8207940207267	778.6590244082024	630.6189404365942
SEMA4B	NC_041749.1	55411049	55431140	+	chrX1	125040914	10.822600252654459	19.605364427971498	37.98895982941156	21.303519119776833	38.635753119490964	60.855141988865185
CIB1	NC_041749.1	55431336	55442440	-	chrX1	125040914	25.179110791889965	35.06510113549087	30.39116786352925	37.45296103315605	72.2474431043961	106.79776155966687
GDPGP1	NC_041749.1	55445979	55450357	+	chrX1	125040914	6.239560349744663	8.463989929256417	4.052155715137234	3.665121568993864	6.156246376182626	7.682208518396347
VPS33B	NC_041749.1	55450901	55472184	-	chrX1	125040914	30.314324177078053	36.878813263188675	44.168497294995845	42.14889804342944	38.21118440389216	37.055358735794144
HDDC3	NC_041749.1	55476675	55478129	-	chrX1	125040914	17.973246848158297	19.130344585003026	97.04912937753674	61.7343914277404	42.59839446507978	58.670984665007396
NGRN	NC_041749.1	55479831	55500186	-	chrX1	125040914	12.451512025375411	12.48006678344441	38.191567615168424	52.11344730913151	33.75321289010474	29.071887138245
PRC1	NC_041749.1	55505766	55522656	+	chrX1	125040914	85.58688975313476	27.68070175843553	3.6469401436235103	1.9470958335279902	2.47665084099301	2.334788863434184
RCCD1	NC_041749.1	55523444	55528649	-	chrX1	125040914	37.382144750240144	32.81955278691264	24.51554207658026	25.65585098295705	24.2004167891317	29.448465987185998
UNC45A	NC_041749.1	55529427	55548795	-	chrX1	125040914	34.17953855302607	50.783939575538504	29.985952292015526	27.488411767453982	42.45687155988018	69.06456089577892
MAN2A2	NC_041749.1	55553511	55570604	-	chrX1	125040914	370.1218851711369	369.00405074232697	1257.5865261928404	713.553355463493	111.09548058168646	154.17138075644434
FES	NC_041749.1	55576447	55591217	-	chrX1	125040914	33.627365070747786	44.00411090771576	38.69808707956058	54.0605431426595	51.86814475565362	69.21519243535532
FURIN	NC_041749.1	55594392	55615031	-	chrX1	125040914	36.44344983036706	37.87203657121366	113.9668794882347	62.30706667289569	256.43950422167626	464.2464049744616
BLM	NC_041749.1	55644348	55719757	-	chrX1	125040914	48.812135833400724	11.27092536497921	13.4734177528313	13.858740932758048	9.765080458772442	14.912522418063498
CTSH	NC_041749.1	55743536	55788051	-	chrX1	125040914	1.9878245362018394	14.941533242462858	71.11533280065845	57.267524515529125	31.559607859510933	33.13893870680777
SPATA5L1	NC_041749.1	56016574	56030908	+	chrX1	125040914	36.60910187505054	35.281019245931084	45.18153622378015	51.54077206397621	42.88144027547898	36.90472719621775
EIF4E3	NC_041749.1	56496836	56543587	+	chrX1	125040914	18.02846419638613	14.423329777406344	11.042124323748961	8.361058579267253	3.325788272190614	1.9582100144931864
LOC103164737	NC_041749.1	56628865	56896702	+	chrX1	125040914	2.0706505585435826	1.5114267730815032	3.8495479293803716	1.2598855393416408	3.113503914391213	2.184157323857785
FOXP1	NC_041749.1	56957829	57317678	+	chrX1	125040914	9.745861962211796	9.198111504753147	24.616845969458694	12.36978529535429	11.604878226367248	6.477156201785156
