Geneid	species	chr	gstart	gend	gstrand	Length	ghf1	ghf2	ghf3	ghm1	ghm2	ghm3	glf2	glf3	glm2	glm5
TXNRD2	gga	chr15	1293261	1327211	-	4085	26.642055160319757	34.35198499049864	33.83136090694247	29.97657109811239	32.09195769375018	27.367529589553662	30.99452005951403	46.663959278371614	22.974513950898174	49.11069633648101
TXNRD3	gga	chr12	10777627	10797353	+	3120	96.96222067311592	107.10845251495668	103.80733816745597	101.64081743716886	96.79071732232676	68.96800516966115	59.93081027132596	74.39568364951818	63.244448516517444	53.24404397941851
TYK2	gga	chr30	178581	197531	+	4304	21.759447441695418	20.026877395009496	24.674724764037816	17.108814694260285	20.379251209266492	25.491160503982258	27.846639115969637	24.465247221660547	28.524536983980315	24.41938278524914
TYMS	gga	chr2	101940865	101950949	-	2281	4.670320426510236	2.685957674154215	6.795187874471352	2.4578860546683794	1.0725921689087627	2.5170804806445677	3.8137788354480153	17.132339335059292	4.581995759870141	7.2333583751406145
TYRO3	gga	chr5	25145838	25189179	+	9025	13.161812111074301	12.770079468347232	17.204837384299804	12.048461052295977	15.273712485260782	14.965187584923157	109.93368833608882	148.92469289697456	124.23016672887356	137.16187836168893
TYSND1	gga	chr6	12212675	12215470	-	1749	1.1145082835990336	0.9895633536357634	1.1084349015095112	0.3373569094642873	1.3729179762032164	0.7780066940174118	5.508791651202689	6.599617097941128	8.131429094980815	8.64739835825081
TYW1	gga	chr19	999954	1079724	+	3882	15.125469563129741	20.026877395009496	17.01206609708076	21.68722989413276	12.656587593123401	15.697429179292486	19.00835800524884	23.131991242278502	15.811112129129361	25.180788930000787
TYW3	gga	chr8	29988160	29991774	+	983	3.3435248507971007	4.335229930213821	4.867475002280897	7.0363012545408505	3.5610060007770925	7.9631273387664505	6.840587435009932	6.06631470618831	11.293651520806687	5.1666845536718675
TYW5	gga	chr7	11020807	11026213	-	1905	8.756850799706692	7.6808965067918775	9.783142826366555	7.229076631377586	10.425595881793175	8.191952837006866	8.596136422755844	9.466117453612528	8.970386065097882	8.91932912423354
U2AF1	gga	chr1	111041973	111057806	-	3748	76.84799974530479	82.74634518973336	76.33742973874199	83.08618741663305	74.43789652226815	88.0062866232637	79.66560234046966	70.32925291240294	88.15501701383963	67.27567150412737
U2AF2	gga	chrCHRUN_59	42134	48737	+	1634	62.2532484124603	74.02876326484687	53.686803490504154	58.55552071415845	57.14771075945888	64.02537440766818	58.72008683150119	53.73021596909646	74.66717034041906	57.43177777555255
U2SURP	gga	chr9	10760205	10815298	+	7744	146.10672879753045	118.04077146940892	134.40978001347943	130.94267471635268	103.82692195036825	198.02558617725535	116.65320342711628	119.32641015469314	116.67955399781994	91.85821274896615
UACA	gga	chr10	20047863	20076489	-	6074	27.75656344391879	31.901637638638658	26.26508788359494	21.012516075204182	42.217227768248904	24.255502813484014	19.916400585117415	14.132513381449689	22.135556980781104	20.2316489891151
UAP1	gga	chr8	4202478	4207228	-	2018	29.295646311746026	31.66602731634443	29.156657191880623	30.21754031915831	39.29977706881707	33.95770393887762	43.76765234966532	35.79792304640794	63.17991336496998	41.00715951019566
UAP1L1	gga	chr17	716893	734652	-	3968	14.276320394673334	12.817201532806079	11.662662876752249	11.61471645441332	12.699491279879751	14.507536588442326	35.95848616279557	33.331399484551156	30.589661833499253	30.836948862441567
UBA2	gga	chr11	11119432	11136699	-	2917	56.78685064052219	54.52022857888468	62.69886116799453	51.03728101752576	59.207087723763706	71.8054413478423	59.749201755352246	70.46257851034115	49.821136994644355	71.46340530026141
UBA3	gga	chr12	15707285	15721100	-	2168	50.47130370012766	57.01769799520351	55.084395322842234	59.423009909923756	57.53384394026604	54.002817584738	41.467277813998265	50.730390015486854	37.36585274598327	41.44224873576803
UBA5	gga	chr2	42275721	42283282	+	3515	15.337756855243843	12.487347081594157	17.01206609708076	17.783528513188863	15.87436409984969	16.97885196943881	31.539345607435177	33.731376278365765	34.01002486551499	31.163265781620844
UBA52	gga	chr28	3987712	3988705	-	588	259.30892731737515	350.54103750935445	276.867761268354	244.6319532058175	222.0265789641139	310.6077313115397	299.6540513566298	282.9169188248702	441.9367177970525	269.97286446765423
UBA6	gga	chr4	51615242	51647369	-	3883	20.80415462718196	24.12649700292909	20.096406692585486	25.157186677193998	23.167990848429277	19.95358344656421	26.878060364109825	23.73195643300042	20.909389101379237	28.11764120261427
UBA7	gga	chr12	2849850	2856622	-	3073	13.214883934102827	14.51359585332453	16.867487631666474	8.723085801862286	12.956913400417855	19.08404655325063	39.34851179430492	35.79792304640794	57.37174972569797	29.58606733892101
UBAC1	gga	chr17	8453464	8474196	+	6418	134.59014320034044	160.73336186912329	119.71096936302722	144.19598187387825	171.87216914594015	76.79383720948336	47.5208950131221	43.464144927854704	34.46177092634726	40.844001050606025
UBAC2	gga	chr1	145983457	146084650	-	2098	22.7678120792374	19.64990087933873	18.16869382039503	22.21736218043378	20.593769643048248	23.065610222633858	22.156238948793234	38.73108620104844	32.52571637992326	36.87381186725817
UBALD1	gga	chr14	12796784	12802495	+	1279	35.39890596002645	58.19574960667466	29.01207872646634	48.290231897602276	43.41853099742672	37.115495814595356	60.112418787299674	24.931886814444262	46.52984426572355	29.096591960152097
UBALD2	gga	chr18	4470749	4474708	-	647	10.030574552391302	16.257112238301826	10.265071044414169	8.723085801862286	18.276970558205317	5.995228053898879	9.746323690589373	9.999419845365345	9.357596974382682	11.4754783244712
UBAP1	gga	chrZ	7543711	7580481	+	8297	30.144795480202433	31.006318413920585	36.096423531766256	59.423009909923756	50.4547356254682	47.458408335062124	25.425192236320104	55.863425536107734	38.011204261457934	68.25462226166519
UBAP1L	gga	chr10	18190660	18202517	+	3572	7.483127047022083	8.104995086921491	4.722896536866613	6.506168968239828	7.5510488691176905	5.85793275495463	6.477370403062502	6.199640304126515	5.872698790819477	4.514050715313315
UBAP2	gga	chrW	2474	48083	+	2592	29.0302871966034	29.734022673531747	31.036177242266316	0	0	0	14.22600041794101	14.399164577326099	0	0
UBAP2L	gga	chr25	2888963	2911379	+	4369	46.96856338024499	50.46773103542393	45.06028838745187	42.796133657755306	61.05194625428678	49.33477742063353	37.29028194660282	38.19778380929562	36.1396848665814	37.96153493118909
UBASH3A	gga	chr1	110728977	110753448	+	8741	0.6368618763423048	0.32985445121192114	0.38554257443809087	0.38555075367347125	0.21451843378175256	0.6407113950731627	2.54251922363201	3.9997679381461384	2.5814060618986714	1.794743055486017
UBASH3B	gga	chr24	3165277	3221826	-	6662	22.502452964094772	14.466473788865684	33.10846857987105	28.62714346025524	30.761943404303317	20.456999542693122	14.286536589932249	10.532722237118165	12.648889703303489	16.261459805767245
UBB	gga	chr19	6732619	6734639	+	1450	1312.8907580796615	1851.4259125880544	1283.6158087698188	1761.2440366246258	1171.3564558218818	1031.3622856691995	1623.4590604610298	2057.3473017844353	1754.9689111818116	1263.3359526025665
UBC	gga	chr15	4807593	4809113	+	1072	314.5566950900701	468.44044278538684	260.77135878556373	423.91305366398166	275.48457266252666	259.07622910779816	248.1983051640772	167.1902998145086	303.6378880308312	278.620262825905
UBE2A	gga	chr4	16545645	16552198	-	459	32.42688387042902	31.241928736214817	28.33737922119968	31.22961104755117	35.22392682696377	19.95358344656421	26.27269864419744	23.865282030938626	20.909389101379237	25.180788930000787
UBE2B	gga	chr13	16559095	16567617	-	1556	65.86213237840003	80.15463164449683	80.00008419590385	78.07402761887792	81.64571589733502	51.71456260233384	53.93772924419336	63.6629730154927	54.919413966894226	55.80019317965617
UBE2C	gga	chr20	10508112	10509354	+	834	2.441303859312169	1.6963943205184515	7.180730448909443	0.5301322863010229	1.4587253497159174	2.0594294841637373	1.271259611816005	14.132513381449689	1.3552381824968023	1.5228122895032872
UBE2D1	gga	chr6	5935568	5951307	-	1529	66.02134784748561	84.06576299458105	73.59043889587059	73.73658164005137	88.03836522403125	72.08003194573081	23.185353872644285	22.665351649494784	22.20009213232857	17.13163825691198
UBE2D2	gga	chr13	1638880	1668958	+	4450	319.54544645475147	356.6197838245456	528.2415198019893	386.9483751555376	343.9588567256621	317.74708685664064	118.40875241486219	107.79374593303844	107.38649217498472	91.8038265957696
UBE2D3	gga	chr4	60911106	60944897	-	2378	141.33026472496317	156.39813193890947	126.69892852471762	171.13634078681204	142.13991422378925	129.42370180477886	202.2513506227273	168.65688139182885	198.18745040227049	196.38839919272752
UBE2E1	gga	chr2	37075620	37120924	+	1742	22.66166843318035	27.849140095177912	24.77111040764734	26.02467587295931	22.267013426545915	25.033509507501428	25.54626458030258	27.131759180424638	18.198912736385633	26.540442759914434
UBE2E2	gga	chr2	36802278	37015055	+	1703	5.731756887080744	6.6442110886972685	7.277116092518965	5.7832613051020685	7.293626748579587	6.315583751435461	11.199191818379093	6.3329659020647195	6.776190912484012	9.463190656199
UBE2E3	gga	chr7	14518494	14574724	-	3255	45.21719322030365	41.37317259486668	39.0361856618567	40.049084537831824	37.41201485153765	29.289663774773153	18.100315425380263	21.33209567011274	20.07043213126217	24.58254124483878
UBE2F	gga	chr7	4621288	4683804	+	1224	37.20334794299631	48.064505748022796	43.56631091150427	39.75992147257672	47.49438123928002	32.03556975365814	44.97837578949009	41.46426095878164	48.078687902862754	44.270328701988426
UBE2G1	gga	chr19	3291916	3316216	+	2069	77.64407709073268	87.88265021574756	83.42177454404191	89.35138716382696	102.06787079335787	61.920179823856365	117.37963749101114	99.59422165983885	143.46164189001865	131.23378766326545
UBE2G2	gga	chr9	5336966	5354172	+	3156	54.98240865755232	56.45223322169736	43.66269655511379	62.36283440668397	48.867299215483236	39.357985697351424	36.07955850677805	37.13117902578998	36.978641836698465	43.40015025084369
UBE2H	gga	chr1	1491818	1533752	-	2899	87.14393341283872	100.84121794193017	89.87961266587993	92.58037472584229	104.4704772517135	66.31362939007234	105.09079457678976	143.92498297429188	91.44630974276042	109.80564330382632
UBE2I	gga	chr14	7806493	7819827	+	1836	61.45717106703242	59.18531296031042	54.55427428298986	63.90503742137786	55.86060015676837	64.5287905037971	52.18218025644745	51.8636575979616	46.20716850798621	46.71770559583299
UBE2J1	gga	chr3	75684055	75707420	+	1501	19.955005458725555	15.64452540033683	22.987976000871168	21.10890376362255	16.51791940119495	15.514368780700154	15.315651513783301	14.799141371140712	10.519229702237086	19.796559763542735
UBE2J2	gga	chr21	2470186	2477922	+	4149	75.99885057684838	83.5002982210749	65.73500894169449	94.50812849420964	84.34864816298511	64.43726030450094	82.93455562799653	74.26235805157997	68.21365518567238	86.85468665488392
UBE2K	gga	chr4	69161723	69201019	-	5718	48.454574425043695	54.708716836720065	47.373543834080415	56.77234847841864	61.86711630265744	38.030797807557015	44.25194172559523	48.66384324744468	44.335649113109675	53.29843013261505
UBE2L3	gga	chr15	638788	653870	+	1060	50.47130370012766	54.52022857888468	55.66270918449937	56.04944081528088	54.616393240834206	42.195421875532574	72.76447873346848	89.3948134175662	83.37941579932708	91.9125989021627
UBE2L6	gga	chr5	17257068	17258505	+	691	2.441303859312169	1.6963943205184515	2.939762130090443	3.3253752504336895	2.102280651061175	7.2308857443971215	6.416834231071264	9.332791855674323	9.163991519740282	32.84923653071377
UBE2M	gga	chr31	5630248	5636720	-	1080	35.18661866791235	38.49872666287708	36.53015892800911	35.181506272704254	32.692609308339094	33.08816704556404	30.69183919955784	24.53191002062965	44.593789719299544	31.652741160389755
UBE2N	gga	chr1	44872361	44891392	-	4227	75.4150605235346	69.1280685611269	81.0603262756086	68.82080953071461	69.50397254528784	65.3525622974626	52.48486111640364	57.996635103119004	56.27465214939103	48.83876557049828
UBE2O	gga	chr18	4379218	4428651	+	6158	52.11653021401195	51.315928195683156	38.26510051298052	47.76009961130125	48.781491841970535	28.37436178181149	36.14009467876929	52.996925180436335	66.72934670008065	59.3896792906282
UBE2Q1	gga	chr25	2941527	2948907	-	1708	77.53793344467562	82.08663628730952	71.75911166728966	92.58037472584229	75.03854813685705	73.31568963622904	89.47246220305027	78.79542838147893	102.03007459654498	93.00032196609361
UBE2Q2	gga	chr10	3950815	3989224	-	2232	35.982696013340224	36.09550137547594	36.385580462594824	38.073136925255284	41.31625034636554	31.53215365752922	33.41596693916357	36.531213835068066	29.29895880254992	36.81942571406162
UBE2QL1	gga	chr2	79823320	79844482	-	6792	1.9636574520554402	1.6021501916007599	3.1325334173094883	1.6867845473214367	1.158399542421464	3.478147573254312	1.8160851597371503	3.5997911443315247	1.419773334044269	1.794743055486017
UBE2R2	gga	chrZ	7304048	7355637	+	2008	42.4043865997918	41.514538788243215	39.18076412727098	70.26662485699013	61.13775362779948	27.962475884978744	12.228306742230146	12.73259460309854	12.971565461040823	52.91772706023923
UBE2R2L	gga	chrW	67936	141503	-	3297	63.42082851908786	69.59928920571537	65.63862329808497	0	0	0	13.681174870019865	12.599269005160336	0	0
UBE2S	gga	chr22	3632494	3636201	-	922	20.80415462718196	19.791267072715268	21.493998524923565	17.542559292142943	19.692792221164886	11.898925908501592	5.750936339167643	10.799373432994575	6.905261215578945	10.822844486112649
UBE2T	gga	chr26	1099102	1102390	+	1470	1.9105856290269148	1.2251736759299927	4.048197031599954	0.6265199747193908	1.0725921689087627	1.5560133880348237	1.0291149238510517	4.266419134022548	0.7744218185696014	0.4350892255723678
UBE2V1	gga	chr20	13738033	13752256	+	2169	59.91808819920519	64.22737385740693	67.37356488305637	59.66397913096968	59.764835651596265	50.38737471253944	30.449694511592885	37.931132613419216	32.719321834565655	39.103644148316555
UBE2V2	gga	chr2	108035334	108070019	+	5783	26.58898333729123	29.96963299582598	33.638589619723426	27.470491199234825	27.801589018115134	29.198133575476984	27.180741224066015	29.79827113918873	27.104763649936046	23.277273568121675
UBE2W	gga	chr2	117970846	118005063	-	3762	13.904817633473657	14.74920617561876	19.759056939952156	23.47040212987256	19.649888534408536	15.697429179292486	17.010664329537974	21.93206086083466	18.263447887933097	26.75798737270062
UBE2Z	gga	chr27	6102513	6113836	-	2983	25.262187761578094	25.11606035656485	21.879541099361656	29.205469590765446	28.53095169297309	18.672160656417883	12.712596118160052	22.53202605155658	12.584354551756022	24.20183817246296
UBE3A	gga	chr1	133181026	133229936	+	4736	68.88722629102598	84.5369836391695	59.22897799805171	82.89341203979632	89.45418688699083	49.014421723096945	53.5139760402547	55.330123144354914	41.68970789966354	68.8528699468272
UBE3B	gga	chr15	7041591	7058666	+	3957	28.44649714328962	24.59771764751755	29.83135669714728	31.61516180122464	31.74872819969938	26.7268181944805	31.29720091947022	35.19795785568602	28.00825577160058	36.54749494807889
UBE3C	gga	chr2	8668155	8732646	+	5218	32.26766840134345	33.409543701321724	30.409670558804418	42.362389059872655	37.11168904424319	28.420126881459574	27.7861029439784	39.26438859280126	22.780908496255773	76.79324831352291
UBE3D	gga	chr3	77999532	78078482	+	5352	1.9636574520554402	1.884882578353835	3.6626544571618633	1.7831722357398045	3.3464875669953402	2.791671078533066	5.508791651202689	6.866268293817538	7.357007276411212	5.710546085637327
UBE4A	gga	chr24	4427161	4441540	-	4316	99.45659635545661	120.72672914356313	113.494095350213	108.53253715908215	107.73115744519613	78.67020629505477	84.20581523981254	114.52668862891777	107.25742187188979	150.1057828224669
UBE4B	gga	chr21	3601038	3636748	+	5418	81.19988923364387	74.02876326484687	89.9278054876847	89.68874407329125	90.78420117643769	143.70241289498077	99.9452199575345	96.06109331447642	84.34744307253908	67.81953303609284
UBFD1	gga	chr14	7312689	7321954	-	4629	34.868187729741194	44.38898472023281	32.77111882723772	53.880717825867606	49.811180324122944	31.34909325893689	41.58835015798074	47.06393607218623	32.78385698611312	37.635218012009815
